Row Labels,Sum of Total_Amount,,,Row Labels,Sum of Total_Amount,Sum of Customer_Rating,,Row Labels,Count of Total_Amount,,,Row Labels,Sum of Total_Amount
,,,,,,,,ORD_004142,,,,,
,,,,,,,,ORD_004143,,,,,
,,,,,,,,ORD_004144,,,,,
,,,,,,,,ORD_004145,,,,,
,,,,,,,,ORD_004146,,,,,
,,,,,,,,ORD_004147,,,,,
,,,,,,,,ORD_004148,,,,,
,,,,,,,,ORD_004149,,,,,
,,,,,,,,ORD_004150,,,,,
,,,,,,,,ORD_004151,,,,,
,,,,,,,,ORD_004152,,,,,
,,,,,,,,ORD_004153,,,,,
,,,,,,,,ORD_004154,,,,,
,,,,,,,,ORD_004155,,,,,
,,,,,,,,ORD_004156,,,,,
,,,,,,,,ORD_004157,,,,,
,,,,,,,,ORD_004158,,,,,
,,,,,,,,ORD_004159,,,,,
,,,,,,,,ORD_004160,,,,,
,,,,,,,,ORD_004161,,,,,
,,,,,,,,ORD_004162,,,,,
,,,,,,,,ORD_004163,,,,,
,,,,,,,,ORD_004164,,,,,
,,,,,,,,ORD_004165,,,,,
,,,,,,,,ORD_004166,,,,,
,,,,,,,,ORD_004167,,,,,
,,,,,,,,ORD_004168,,,,,
,,,,,,,,ORD_004169,,,,,
,,,,,,,,ORD_004170,,,,,
,,,,,,,,ORD_004171,,,,,
,,,,,,,,ORD_004172,,,,,
,,,,,,,,ORD_004173,,,,,
,,,,,,,,ORD_004174,,,,,
,,,,,,,,ORD_004175,,,,,
,,,,,,,,ORD_004176,,,,,
,,,,,,,,ORD_004177,,,,,
,,,,,,,,ORD_004178,,,,,
,,,,,,,,ORD_004179,,,,,
,,,,,,,,ORD_004180,,,,,
,,,,,,,,ORD_004181,,,,,
,,,,,,,,ORD_004182,,,,,
,,,,,,,,ORD_004183,,,,,
,,,,,,,,ORD_004184,,,,,
,,,,,,,,ORD_004185,,,,,
,,,,,,,,ORD_004186,,,,,
,,,,,,,,ORD_004187,,,,,
,,,,,,,,ORD_004188,,,,,
,,,,,,,,ORD_004189,,,,,
,,,,,,,,ORD_004190,,,,,
,,,,,,,,ORD_004191,,,,,
,,,,,,,,ORD_004192,,,,,
,,,,,,,,ORD_004193,,,,,
,,,,,,,,ORD_004194,,,,,
,,,,,,,,ORD_004195,,,,,
,,,,,,,,ORD_004196,,,,,
,,,,,,,,ORD_004197,,,,,
,,,,,,,,ORD_004198,,,,,
,,,,,,,,ORD_004199,,,,,
,,,,,,,,ORD_004200,,,,,
,,,,,,,,ORD_004201,,,,,
,,,,,,,,ORD_004202,,,,,
,,,,,,,,ORD_004203,,,,,
,,,,,,,,ORD_004204,,,,,
,,,,,,,,ORD_004205,,,,,
,,,,,,,,ORD_004206,,,,,
,,,,,,,,ORD_004207,,,,,
,,,,,,,,ORD_004208,,,,,
,,,,,,,,ORD_004209,,,,,
,,,,,,,,ORD_004210,,,,,
,,,,,,,,ORD_004211,,,,,
,,,,,,,,ORD_004212,,,,,
,,,,,,,,ORD_004213,,,,,
,,,,,,,,ORD_004214,,,,,
,,,,,,,,ORD_004215,,,,,
,,,,,,,,ORD_004216,,,,,
,,,,,,,,ORD_004217,,,,,
,,,,,,,,ORD_004218,,,,,
,,,,,,,,ORD_004219,,,,,
,,,,,,,,ORD_004220,,,,,
,,,,,,,,ORD_004221,,,,,
,,,,,,,,ORD_004222,,,,,
,,,,,,,,ORD_004223,,,,,
,,,,,,,,ORD_004224,,,,,
,,,,,,,,ORD_004225,,,,,
,,,,,,,,ORD_004226,,,,,
,,,,,,,,ORD_004227,,,,,
,,,,,,,,ORD_004228,,,,,
,,,,,,,,ORD_004229,,,,,
,,,,,,,,ORD_004230,,,,,
,,,,,,,,ORD_004231,,,,,
,,,,,,,,ORD_004232,,,,,
,,,,,,,,ORD_004233,,,,,
,,,,,,,,ORD_004234,,,,,
,,,,,,,,ORD_004235,,,,,
,,,,,,,,ORD_004236,,,,,
,,,,,,,,ORD_004237,,,,,
,,,,,,,,ORD_004238,,,,,
,,,,,,,,ORD_004239,,,,,
,,,,,,,,ORD_004240,,,,,
,,,,,,,,ORD_004241,,,,,
,,,,,,,,ORD_004242,,,,,
,,,,,,,,ORD_004243,,,,,
,,,,,,,,ORD_004244,,,,,
,,,,,,,,ORD_004245,,,,,
,,,,,,,,ORD_004246,,,,,
,,,,,,,,ORD_004247,,,,,
,,,,,,,,ORD_004248,,,,,
,,,,,,,,ORD_004249,,,,,
,,,,,,,,ORD_004250,,,,,
,,,,,,,,ORD_004251,,,,,
,,,,,,,,ORD_004252,,,,,
,,,,,,,,ORD_004253,,,,,
,,,,,,,,ORD_004254,,,,,
,,,,,,,,ORD_004255,,,,,
,,,,,,,,ORD_004256,,,,,
,,,,,,,,ORD_004257,,,,,
,,,,,,,,ORD_004258,,,,,
,,,,,,,,ORD_004259,,,,,
,,,,,,,,ORD_004260,,,,,
,,,,,,,,ORD_004261,,,,,
,,,,,,,,ORD_004262,,,,,
,,,,,,,,ORD_004263,,,,,
,,,,,,,,ORD_004264,,,,,
,,,,,,,,ORD_004265,,,,,
,,,,,,,,ORD_004266,,,,,
,,,,,,,,ORD_004267,,,,,
,,,,,,,,ORD_004268,,,,,
,,,,,,,,ORD_004269,,,,,
,,,,,,,,ORD_004270,,,,,
,,,,,,,,ORD_004271,,,,,
,,,,,,,,ORD_004272,,,,,
,,,,,,,,ORD_004273,,,,,
,,,,,,,,ORD_004274,,,,,
,,,,,,,,ORD_004275,,,,,
,,,,,,,,ORD_004276,,,,,
,,,,,,,,ORD_004277,,,,,
,,,,,,,,ORD_004278,,,,,
,,,,,,,,ORD_004279,,,,,
,,,,,,,,ORD_004280,,,,,
,,,,,,,,ORD_004281,,,,,
,,,,,,,,ORD_004282,,,,,
,,,,,,,,ORD_004283,,,,,
,,,,,,,,ORD_004284,,,,,
,,,,,,,,ORD_004285,,,,,
,,,,,,,,ORD_004286,,,,,
,,,,,,,,ORD_004287,,,,,
,,,,,,,,ORD_004288,,,,,
,,,,,,,,ORD_004289,,,,,
,,,,,,,,ORD_004290,,,,,
,,,,,,,,ORD_004291,,,,,
,,,,,,,,ORD_004292,,,,,
,,,,,,,,ORD_004293,,,,,
,,,,,,,,ORD_004294,,,,,
,,,,,,,,ORD_004295,,,,,
,,,,,,,,ORD_004296,,,,,
,,,,,,,,ORD_004297,,,,,
,,,,,,,,ORD_004298,,,,,
,,,,,,,,ORD_004299,,,,,
,,,,,,,,ORD_004300,,,,,
,,,,,,,,ORD_004301,,,,,
,,,,,,,,ORD_004302,,,,,
,,,,,,,,ORD_004303,,,,,
,,,,,,,,ORD_004304,,,,,
,,,,,,,,ORD_004305,,,,,
,,,,,,,,ORD_004306,,,,,
,,,,,,,,ORD_004307,,,,,
,,,,,,,,ORD_004308,,,,,
,,,,,,,,ORD_004309,,,,,
,,,,,,,,ORD_004310,,,,,
,,,,,,,,ORD_004311,,,,,
,,,,,,,,ORD_004312,,,,,
,,,,,,,,ORD_004313,,,,,
,,,,,,,,ORD_004314,,,,,
,,,,,,,,ORD_004315,,,,,
,,,,,,,,ORD_004316,,,,,
,,,,,,,,ORD_004317,,,,,
,,,,,,,,ORD_004318,,,,,
,,,,,,,,ORD_004319,,,,,
,,,,,,,,ORD_004320,,,,,
,,,,,,,,ORD_004321,,,,,
,,,,,,,,ORD_004322,,,,,
,,,,,,,,ORD_004323,,,,,
,,,,,,,,ORD_004324,,,,,
,,,,,,,,ORD_004325,,,,,
,,,,,,,,ORD_004326,,,,,
,,,,,,,,ORD_004327,,,,,
,,,,,,,,ORD_004328,,,,,
,,,,,,,,ORD_004329,,,,,
,,,,,,,,ORD_004330,,,,,
,,,,,,,,ORD_004331,,,,,
,,,,,,,,ORD_004332,,,,,
,,,,,,,,ORD_004333,,,,,
,,,,,,,,ORD_004334,,,,,
,,,,,,,,ORD_004335,,,,,
,,,,,,,,ORD_004336,,,,,
,,,,,,,,ORD_004337,,,,,
,,,,,,,,ORD_004338,,,,,
,,,,,,,,ORD_004339,,,,,
,,,,,,,,ORD_004340,,,,,
,,,,,,,,ORD_004341,,,,,
,,,,,,,,ORD_004342,,,,,
,,,,,,,,ORD_004343,,,,,
,,,,,,,,ORD_004344,,,,,
,,,,,,,,ORD_004345,,,,,
,,,,,,,,ORD_004346,,,,,
,,,,,,,,ORD_004347,,,,,
,,,,,,,,ORD_004348,,,,,
,,,,,,,,ORD_004349,,,,,
,,,,,,,,ORD_004350,,,,,
,,,,,,,,ORD_004351,,,,,
,,,,,,,,ORD_004352,,,,,
,,,,,,,,ORD_004353,,,,,
,,,,,,,,ORD_004354,,,,,
,,,,,,,,ORD_004355,,,,,
,,,,,,,,ORD_004356,,,,,
,,,,,,,,ORD_004357,,,,,
,,,,,,,,ORD_004358,,,,,
,,,,,,,,ORD_004359,,,,,
,,,,,,,,ORD_004360,,,,,
,,,,,,,,ORD_004361,,,,,
,,,,,,,,ORD_004362,,,,,
,,,,,,,,ORD_004363,,,,,
,,,,,,,,ORD_004364,,,,,
,,,,,,,,ORD_004365,,,,,
,,,,,,,,ORD_004366,,,,,
,,,,,,,,ORD_004367,,,,,
,,,,,,,,ORD_004368,,,,,
,,,,,,,,ORD_004369,,,,,
,,,,,,,,ORD_004370,,,,,
,,,,,,,,ORD_004371,,,,,
,,,,,,,,ORD_004372,,,,,
,,,,,,,,ORD_004373,,,,,
,,,,,,,,ORD_004374,,,,,
,,,,,,,,ORD_004375,,,,,
,,,,,,,,ORD_004376,,,,,
,,,,,,,,ORD_004377,,,,,
,,,,,,,,ORD_004378,,,,,
,,,,,,,,ORD_004379,,,,,
,,,,,,,,ORD_004380,,,,,
,,,,,,,,ORD_004381,,,,,
,,,,,,,,ORD_004382,,,,,
,,,,,,,,ORD_004383,,,,,
,,,,,,,,ORD_004384,,,,,
,,,,,,,,ORD_004385,,,,,
,,,,,,,,ORD_004386,,,,,
,,,,,,,,ORD_004387,,,,,
,,,,,,,,ORD_004388,,,,,
,,,,,,,,ORD_004389,,,,,
,,,,,,,,ORD_004390,,,,,
,,,,,,,,ORD_004391,,,,,
,,,,,,,,ORD_004392,,,,,
,,,,,,,,ORD_004393,,,,,
,,,,,,,,ORD_004394,,,,,
,,,,,,,,ORD_004395,,,,,
,,,,,,,,ORD_004396,,,,,
,,,,,,,,ORD_004397,,,,,
,,,,,,,,ORD_004398,,,,,
,,,,,,,,ORD_004399,,,,,
,,,,,,,,ORD_004400,,,,,
,,,,,,,,ORD_004401,,,,,
,,,,,,,,ORD_004402,,,,,
,,,,,,,,ORD_004403,,,,,
,,,,,,,,ORD_004404,,,,,
,,,,,,,,ORD_004405,,,,,
,,,,,,,,ORD_004406,,,,,
,,,,,,,,ORD_004407,,,,,
,,,,,,,,ORD_004408,,,,,
,,,,,,,,ORD_004409,,,,,
,,,,,,,,ORD_004410,,,,,
,,,,,,,,ORD_004411,,,,,
,,,,,,,,ORD_004412,,,,,
,,,,,,,,ORD_004413,,,,,
,,,,,,,,ORD_004414,,,,,
,,,,,,,,ORD_004415,,,,,
,,,,,,,,ORD_004416,,,,,
,,,,,,,,ORD_004417,,,,,
,,,,,,,,ORD_004418,,,,,
,,,,,,,,ORD_004419,,,,,
,,,,,,,,ORD_004420,,,,,
,,,,,,,,ORD_004421,,,,,
,,,,,,,,ORD_004422,,,,,
,,,,,,,,ORD_004423,,,,,
,,,,,,,,ORD_004424,,,,,
,,,,,,,,ORD_004425,,,,,
,,,,,,,,ORD_004426,,,,,
,,,,,,,,ORD_004427,,,,,
,,,,,,,,ORD_004428,,,,,
,,,,,,,,ORD_004429,,,,,
,,,,,,,,ORD_004430,,,,,
,,,,,,,,ORD_004431,,,,,
,,,,,,,,ORD_004432,,,,,
,,,,,,,,ORD_004433,,,,,
,,,,,,,,ORD_004434,,,,,
,,,,,,,,ORD_004435,,,,,
,,,,,,,,ORD_004436,,,,,
,,,,,,,,ORD_004437,,,,,
,,,,,,,,ORD_004438,,,,,
,,,,,,,,ORD_004439,,,,,
,,,,,,,,ORD_004440,,,,,
,,,,,,,,ORD_004441,,,,,
,,,,,,,,ORD_004442,,,,,
,,,,,,,,ORD_004443,,,,,
,,,,,,,,ORD_004444,,,,,
,,,,,,,,ORD_004445,,,,,
,,,,,,,,ORD_004446,,,,,
,,,,,,,,ORD_004447,,,,,
,,,,,,,,ORD_004448,,,,,
,,,,,,,,ORD_004449,,,,,
,,,,,,,,ORD_004450,,,,,
,,,,,,,,ORD_004451,,,,,
,,,,,,,,ORD_004452,,,,,
,,,,,,,,ORD_004453,,,,,
,,,,,,,,ORD_004454,,,,,
,,,,,,,,ORD_004455,,,,,
,,,,,,,,ORD_004456,,,,,
,,,,,,,,ORD_004457,,,,,
,,,,,,,,ORD_004458,,,,,
,,,,,,,,ORD_004459,,,,,
,,,,,,,,ORD_004460,,,,,
,,,,,,,,ORD_004461,,,,,
,,,,,,,,ORD_004462,,,,,
,,,,,,,,ORD_004463,,,,,
,,,,,,,,ORD_004464,,,,,
,,,,,,,,ORD_004465,,,,,
,,,,,,,,ORD_004466,,,,,
,,,,,,,,ORD_004467,,,,,
,,,,,,,,ORD_004468,,,,,
,,,,,,,,ORD_004469,,,,,
,,,,,,,,ORD_004470,,,,,
,,,,,,,,ORD_004471,,,,,
,,,,,,,,ORD_004472,,,,,
,,,,,,,,ORD_004473,,,,,
,,,,,,,,ORD_004474,,,,,
,,,,,,,,ORD_004475,,,,,
,,,,,,,,ORD_004476,,,,,
,,,,,,,,ORD_004477,,,,,
,,,,,,,,ORD_004478,,,,,
,,,,,,,,ORD_004479,,,,,
,,,,,,,,ORD_004480,,,,,
,,,,,,,,ORD_004481,,,,,
,,,,,,,,ORD_004482,,,,,
,,,,,,,,ORD_004483,,,,,
,,,,,,,,ORD_004484,,,,,
,,,,,,,,ORD_004485,,,,,
,,,,,,,,ORD_004486,,,,,
,,,,,,,,ORD_004487,,,,,
,,,,,,,,ORD_004488,,,,,
,,,,,,,,ORD_004489,,,,,
,,,,,,,,ORD_004490,,,,,
,,,,,,,,ORD_004491,,,,,
,,,,,,,,ORD_004492,,,,,
,,,,,,,,ORD_004493,,,,,
,,,,,,,,ORD_004494,,,,,
,,,,,,,,ORD_004495,,,,,
,,,,,,,,ORD_004496,,,,,
,,,,,,,,ORD_004497,,,,,
,,,,,,,,ORD_004498,,,,,
,,,,,,,,ORD_004499,,,,,
,,,,,,,,ORD_004500,,,,,
,,,,,,,,ORD_004501,,,,,
,,,,,,,,ORD_004502,,,,,
,,,,,,,,ORD_004503,,,,,
,,,,,,,,ORD_004504,,,,,
,,,,,,,,ORD_004505,,,,,
,,,,,,,,ORD_004506,,,,,
,,,,,,,,ORD_004507,,,,,
,,,,,,,,ORD_004508,,,,,
,,,,,,,,ORD_004509,,,,,
,,,,,,,,ORD_004510,,,,,
,,,,,,,,ORD_004511,,,,,
,,,,,,,,ORD_004512,,,,,
,,,,,,,,ORD_004513,,,,,
,,,,,,,,ORD_004514,,,,,
,,,,,,,,ORD_004515,,,,,
,,,,,,,,ORD_004516,,,,,
,,,,,,,,ORD_004517,,,,,
,,,,,,,,ORD_004518,,,,,
,,,,,,,,ORD_004519,,,,,
,,,,,,,,ORD_004520,,,,,
,,,,,,,,ORD_004521,,,,,
,,,,,,,,ORD_004522,,,,,
,,,,,,,,ORD_004523,,,,,
,,,,,,,,ORD_004524,,,,,
,,,,,,,,ORD_004525,,,,,
,,,,,,,,ORD_004526,,,,,
,,,,,,,,ORD_004527,,,,,
,,,,,,,,ORD_004528,,,,,
,,,,,,,,ORD_004529,,,,,
,,,,,,,,ORD_004530,,,,,
,,,,,,,,ORD_004531,,,,,
,,,,,,,,ORD_004532,,,,,
,,,,,,,,ORD_004533,,,,,
,,,,,,,,ORD_004534,,,,,
,,,,,,,,ORD_004535,,,,,
,,,,,,,,ORD_004536,,,,,
,,,,,,,,ORD_004537,,,,,
,,,,,,,,ORD_004538,,,,,
,,,,,,,,ORD_004539,,,,,
,,,,,,,,ORD_004540,,,,,
,,,,,,,,ORD_004541,,,,,
,,,,,,,,ORD_004542,,,,,
,,,,,,,,ORD_004543,,,,,
,,,,,,,,ORD_004544,,,,,
,,,,,,,,ORD_004545,,,,,
,,,,,,,,ORD_004546,,,,,
,,,,,,,,ORD_004547,,,,,
,,,,,,,,ORD_004548,,,,,
,,,,,,,,ORD_004549,,,,,
,,,,,,,,ORD_004550,,,,,
,,,,,,,,ORD_004551,,,,,
,,,,,,,,ORD_004552,,,,,
,,,,,,,,ORD_004553,,,,,
,,,,,,,,ORD_004554,,,,,
,,,,,,,,ORD_004555,,,,,
,,,,,,,,ORD_004556,,,,,
,,,,,,,,ORD_004557,,,,,
,,,,,,,,ORD_004558,,,,,
,,,,,,,,ORD_004559,,,,,
,,,,,,,,ORD_004560,,,,,
,,,,,,,,ORD_004561,,,,,
,,,,,,,,ORD_004562,,,,,
,,,,,,,,ORD_004563,,,,,
,,,,,,,,ORD_004564,,,,,
,,,,,,,,ORD_004565,,,,,
,,,,,,,,ORD_004566,,,,,
,,,,,,,,ORD_004567,,,,,
,,,,,,,,ORD_004568,,,,,
,,,,,,,,ORD_004569,,,,,
,,,,,,,,ORD_004570,,,,,
,,,,,,,,ORD_004571,,,,,
,,,,,,,,ORD_004572,,,,,
,,,,,,,,ORD_004573,,,,,
,,,,,,,,ORD_004574,,,,,
,,,,,,,,ORD_004575,,,,,
,,,,,,,,ORD_004576,,,,,
,,,,,,,,ORD_004577,,,,,
,,,,,,,,ORD_004578,,,,,
,,,,,,,,ORD_004579,,,,,
,,,,,,,,ORD_004580,,,,,
,,,,,,,,ORD_004581,,,,,
,,,,,,,,ORD_004582,,,,,
,,,,,,,,ORD_004583,,,,,
,,,,,,,,ORD_004584,,,,,
,,,,,,,,ORD_004585,,,,,
,,,,,,,,ORD_004586,,,,,
,,,,,,,,ORD_004587,,,,,
,,,,,,,,ORD_004588,,,,,
,,,,,,,,ORD_004589,,,,,
,,,,,,,,ORD_004590,,,,,
,,,,,,,,ORD_004591,,,,,
,,,,,,,,ORD_004592,,,,,
,,,,,,,,ORD_004593,,,,,
,,,,,,,,ORD_004594,,,,,
,,,,,,,,ORD_004595,,,,,
,,,,,,,,ORD_004596,,,,,
,,,,,,,,ORD_004597,,,,,
,,,,,,,,ORD_004598,,,,,
,,,,,,,,ORD_004599,,,,,
,,,,,,,,ORD_004600,,,,,
,,,,,,,,ORD_004601,,,,,
,,,,,,,,ORD_004602,,,,,
,,,,,,,,ORD_004603,,,,,
,,,,,,,,ORD_004604,,,,,
,,,,,,,,ORD_004605,,,,,
,,,,,,,,ORD_004606,,,,,
,,,,,,,,ORD_004607,,,,,
,,,,,,,,ORD_004608,,,,,
,,,,,,,,ORD_004609,,,,,
,,,,,,,,ORD_004610,,,,,
,,,,,,,,ORD_004611,,,,,
,,,,,,,,ORD_004612,,,,,
,,,,,,,,ORD_004613,,,,,
,,,,,,,,ORD_004614,,,,,
,,,,,,,,ORD_004615,,,,,
,,,,,,,,ORD_004616,,,,,
,,,,,,,,ORD_004617,,,,,
,,,,,,,,ORD_004618,,,,,
,,,,,,,,ORD_004619,,,,,
,,,,,,,,ORD_004620,,,,,
,,,,,,,,ORD_004621,,,,,
,,,,,,,,ORD_004622,,,,,
,,,,,,,,ORD_004623,,,,,
,,,,,,,,ORD_004624,,,,,
,,,,,,,,ORD_004625,,,,,
,,,,,,,,ORD_004626,,,,,
,,,,,,,,ORD_004627,,,,,
,,,,,,,,ORD_004628,,,,,
,,,,,,,,ORD_004629,,,,,
,,,,,,,,ORD_004630,,,,,
,,,,,,,,ORD_004631,,,,,
,,,,,,,,ORD_004632,,,,,
,,,,,,,,ORD_004633,,,,,
,,,,,,,,ORD_004634,,,,,
,,,,,,,,ORD_004635,,,,,
,,,,,,,,ORD_004636,,,,,
,,,,,,,,ORD_004637,,,,,
,,,,,,,,ORD_004638,,,,,
,,,,,,,,ORD_004639,,,,,
,,,,,,,,ORD_004640,,,,,
,,,,,,,,ORD_004641,,,,,
,,,,,,,,ORD_004642,,,,,
,,,,,,,,ORD_004643,,,,,
,,,,,,,,ORD_004644,,,,,
,,,,,,,,ORD_004645,,,,,
,,,,,,,,ORD_004646,,,,,
,,,,,,,,ORD_004647,,,,,
,,,,,,,,ORD_004648,,,,,
,,,,,,,,ORD_004649,,,,,
,,,,,,,,ORD_004650,,,,,
,,,,,,,,ORD_004651,,,,,
,,,,,,,,ORD_004652,,,,,
,,,,,,,,ORD_004653,,,,,
,,,,,,,,ORD_004654,,,,,
,,,,,,,,ORD_004655,,,,,
,,,,,,,,ORD_004656,,,,,
,,,,,,,,ORD_004657,,,,,
,,,,,,,,ORD_004658,,,,,
,,,,,,,,ORD_004659,,,,,
,,,,,,,,ORD_004660,,,,,
,,,,,,,,ORD_004661,,,,,
,,,,,,,,ORD_004662,,,,,
,,,,,,,,ORD_004663,,,,,
,,,,,,,,ORD_004664,,,,,
,,,,,,,,ORD_004665,,,,,
,,,,,,,,ORD_004666,,,,,
,,,,,,,,ORD_004667,,,,,
,,,,,,,,ORD_004668,,,,,
,,,,,,,,ORD_004669,,,,,
,,,,,,,,ORD_004670,,,,,
,,,,,,,,ORD_004671,,,,,
,,,,,,,,ORD_004672,,,,,
,,,,,,,,ORD_004673,,,,,
,,,,,,,,ORD_004674,,,,,
,,,,,,,,ORD_004675,,,,,
,,,,,,,,ORD_004676,,,,,
,,,,,,,,ORD_004677,,,,,
,,,,,,,,ORD_004678,,,,,
,,,,,,,,ORD_004679,,,,,
,,,,,,,,ORD_004680,,,,,
,,,,,,,,ORD_004681,,,,,
,,,,,,,,ORD_004682,,,,,
,,,,,,,,ORD_004683,,,,,
,,,,,,,,ORD_004684,,,,,
,,,,,,,,ORD_004685,,,,,
,,,,,,,,ORD_004686,,,,,
,,,,,,,,ORD_004687,,,,,
,,,,,,,,ORD_004688,,,,,
,,,,,,,,ORD_004689,,,,,
,,,,,,,,ORD_004690,,,,,
,,,,,,,,ORD_004691,,,,,
,,,,,,,,ORD_004692,,,,,
,,,,,,,,ORD_004693,,,,,
,,,,,,,,ORD_004694,,,,,
,,,,,,,,ORD_004695,,,,,
,,,,,,,,ORD_004696,,,,,
,,,,,,,,ORD_004697,,,,,
,,,,,,,,ORD_004698,,,,,
,,,,,,,,ORD_004699,,,,,
,,,,,,,,ORD_004700,,,,,
,,,,,,,,ORD_004701,,,,,
,,,,,,,,ORD_004702,,,,,
,,,,,,,,ORD_004703,,,,,
,,,,,,,,ORD_004704,,,,,
,,,,,,,,ORD_004705,,,,,
,,,,,,,,ORD_004706,,,,,
,,,,,,,,ORD_004707,,,,,
,,,,,,,,ORD_004708,,,,,
,,,,,,,,ORD_004709,,,,,
,,,,,,,,ORD_004710,,,,,
,,,,,,,,ORD_004711,,,,,
,,,,,,,,ORD_004712,,,,,
,,,,,,,,ORD_004713,,,,,
,,,,,,,,ORD_004714,,,,,
,,,,,,,,ORD_004715,,,,,
,,,,,,,,ORD_004716,,,,,
,,,,,,,,ORD_004717,,,,,
,,,,,,,,ORD_004718,,,,,
,,,,,,,,ORD_004719,,,,,
,,,,,,,,ORD_004720,,,,,
,,,,,,,,ORD_004721,,,,,
,,,,,,,,ORD_004722,,,,,
,,,,,,,,ORD_004723,,,,,
,,,,,,,,ORD_004724,,,,,
,,,,,,,,ORD_004725,,,,,
,,,,,,,,ORD_004726,,,,,
,,,,,,,,ORD_004727,,,,,
,,,,,,,,ORD_004728,,,,,
,,,,,,,,ORD_004729,,,,,
,,,,,,,,ORD_004730,,,,,
,,,,,,,,ORD_004731,,,,,
,,,,,,,,ORD_004732,,,,,
,,,,,,,,ORD_004733,,,,,
,,,,,,,,ORD_004734,,,,,
,,,,,,,,ORD_004735,,,,,
,,,,,,,,ORD_004736,,,,,
,,,,,,,,ORD_004737,,,,,
,,,,,,,,ORD_004738,,,,,
,,,,,,,,ORD_004739,,,,,
,,,,,,,,ORD_004740,,,,,
,,,,,,,,ORD_004741,,,,,
,,,,,,,,ORD_004742,,,,,
,,,,,,,,ORD_004743,,,,,
,,,,,,,,ORD_004744,,,,,
,,,,,,,,ORD_004745,,,,,
,,,,,,,,ORD_004746,,,,,
,,,,,,,,ORD_004747,,,,,
,,,,,,,,ORD_004748,,,,,
,,,,,,,,ORD_004749,,,,,
,,,,,,,,ORD_004750,,,,,
,,,,,,,,ORD_004751,,,,,
,,,,,,,,ORD_004752,,,,,
,,,,,,,,ORD_004753,,,,,
,,,,,,,,ORD_004754,,,,,
,,,,,,,,ORD_004755,,,,,
,,,,,,,,ORD_004756,,,,,
,,,,,,,,ORD_004757,,,,,
,,,,,,,,ORD_004758,,,,,
,,,,,,,,ORD_004759,,,,,
,,,,,,,,ORD_004760,,,,,
,,,,,,,,ORD_004761,,,,,
,,,,,,,,ORD_004762,,,,,
,,,,,,,,ORD_004763,,,,,
,,,,,,,,ORD_004764,,,,,
,,,,,,,,ORD_004765,,,,,
,,,,,,,,ORD_004766,,,,,
,,,,,,,,ORD_004767,,,,,
,,,,,,,,ORD_004768,,,,,
,,,,,,,,ORD_004769,,,,,
,,,,,,,,ORD_004770,,,,,
,,,,,,,,ORD_004771,,,,,
,,,,,,,,ORD_004772,,,,,
,,,,,,,,ORD_004773,,,,,
,,,,,,,,ORD_004774,,,,,
,,,,,,,,ORD_004775,,,,,
,,,,,,,,ORD_004776,,,,,
,,,,,,,,ORD_004777,,,,,
,,,,,,,,ORD_004778,,,,,
,,,,,,,,ORD_004779,,,,,
,,,,,,,,ORD_004780,,,,,
,,,,,,,,ORD_004781,,,,,
,,,,,,,,ORD_004782,,,,,
,,,,,,,,ORD_004783,,,,,
,,,,,,,,ORD_004784,,,,,
,,,,,,,,ORD_004785,,,,,
,,,,,,,,ORD_004786,,,,,
,,,,,,,,ORD_004787,,,,,
,,,,,,,,ORD_004788,,,,,
,,,,,,,,ORD_004789,,,,,
,,,,,,,,ORD_004790,,,,,
,,,,,,,,ORD_004791,,,,,
,,,,,,,,ORD_004792,,,,,
,,,,,,,,ORD_004793,,,,,
,,,,,,,,ORD_004794,,,,,
,,,,,,,,ORD_004795,,,,,
,,,,,,,,ORD_004796,,,,,
,,,,,,,,ORD_004797,,,,,
,,,,,,,,ORD_004798,,,,,
,,,,,,,,ORD_004799,,,,,
,,,,,,,,ORD_004800,,,,,
,,,,,,,,ORD_004801,,,,,
,,,,,,,,ORD_004802,,,,,
,,,,,,,,ORD_004803,,,,,
,,,,,,,,ORD_004804,,,,,
,,,,,,,,ORD_004805,,,,,
,,,,,,,,ORD_004806,,,,,
,,,,,,,,ORD_004807,,,,,
,,,,,,,,ORD_004808,,,,,
,,,,,,,,ORD_004809,,,,,
,,,,,,,,ORD_004810,,,,,
,,,,,,,,ORD_004811,,,,,
,,,,,,,,ORD_004812,,,,,
,,,,,,,,ORD_004813,,,,,
,,,,,,,,ORD_004814,,,,,
,,,,,,,,ORD_004815,,,,,
,,,,,,,,ORD_004816,,,,,
,,,,,,,,ORD_004817,,,,,
,,,,,,,,ORD_004818,,,,,
,,,,,,,,ORD_004819,,,,,
,,,,,,,,ORD_004820,,,,,
,,,,,,,,ORD_004821,,,,,
,,,,,,,,ORD_004822,,,,,
,,,,,,,,ORD_004823,,,,,
,,,,,,,,ORD_004824,,,,,
,,,,,,,,ORD_004825,,,,,
,,,,,,,,ORD_004826,,,,,
,,,,,,,,ORD_004827,,,,,
,,,,,,,,ORD_004828,,,,,
,,,,,,,,ORD_004829,,,,,
,,,,,,,,ORD_004830,,,,,
,,,,,,,,ORD_004831,,,,,
,,,,,,,,ORD_004832,,,,,
,,,,,,,,ORD_004833,,,,,
,,,,,,,,ORD_004834,,,,,
,,,,,,,,ORD_004835,,,,,
,,,,,,,,ORD_004836,,,,,
